img,player,position,height,weight,college,draft_yr,pick,drafted_by,yrs,fg_pct,fg3_pct,ft_pct,min_pg,pts_pg,trb_pg,ast_pg,fg_pg,fga_pg,fg3_pg,fg3a_pg,efg_pct,ft_pg,fta_pg,orb_pg,drb_pg,steals_pg,blocks_pg,tov_pg,pf_pg,ws_per_game,bpm,vorp,attend_college,inches,pounds,pos_num
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/aytonde01.jpg,Deandre Ayton,C, 7-1,250lb,Arizona,2018,1,PHO,1,0.585,0,0.746,30.7,16.3,10.3,1.8,7.2,12.3,0,0.1,0.585,2,2.7,3.1,7.1,0.9,0.9,1.8,2.9,0.128,0.2,1.2,1,85,250,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/baglema01.jpg,Marvin Bagley,PF, 6-11,234lb,Duke,2018,2,SAC,1,0.504,0.313,0.691,25.3,14.9,7.6,1,5.7,11.4,0.5,1.5,0.525,2.9,4.2,2.6,5,0.5,1,1.6,1.9,0.11,-1.8,0.1,1,83,234,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/jacksja02.jpg,Jaren Jackson,PF, 6-11,242lb,Michigan State,2018,4,MEM,1,0.506,0.359,0.766,26.1,13.8,4.7,1.1,5.1,10.2,0.9,2.4,0.549,2.6,3.4,1.3,3.4,0.9,1.4,1.7,3.8,0.105,0.1,0.8,1,83,242,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/youngtr01.jpg,Trae Young,PG, 6-2,180lb,Oklahoma,2018,5,DAL,1,0.418,0.324,0.829,30.9,19.1,3.7,8.1,6.5,15.5,1.9,6,0.48,4.2,5.1,0.8,2.9,0.9,0.2,3.8,1.7,0.062,-1.1,0.6,1,74,180,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/bambamo01.jpg,Mohamed Bamba,C, 7-1,241lb,Texas,2018,6,ORL,1,0.481,0.3,0.587,16.3,6.2,5,0.8,2.5,5.2,0.4,1.5,0.525,0.8,1.3,1.4,3.6,0.3,1.4,0.9,2.2,0.106,-0.2,0.4,1,85,241,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/cartewe01.jpg,Wendell Carter,C, 6-10,255lb,Duke,2018,7,CHI,1,0.485,0.188,0.795,25.2,10.3,7,1.8,4.1,8.4,0.1,0.7,0.493,2,2.5,2,5,0.6,1.3,1.5,3.5,0.08,-0.5,0.4,1,82,255,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/sextoco01.jpg,Collin Sexton,PG, 6-2,190lb,Alabama,2018,8,CLE,1,0.43,0.402,0.839,31.8,16.7,2.9,3,6.3,14.7,1.5,3.6,0.48,2.6,3.1,0.7,2.2,0.5,0.1,2.3,2.3,-0.011,-5.2,-2.1,1,74,190,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/knoxke01.jpg,Kevin Knox,PF, 6-9,215lb,Kentucky,2018,9,NYK,1,0.37,0.343,0.717,28.8,12.8,4.5,1.1,4.5,12.2,1.7,4.9,0.438,2.2,3,0.8,3.7,0.6,0.3,1.5,2.3,-0.03,-6,-2.2,1,81,215,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/bridgmi01.jpg,Mikal Bridges,SF, 6-7,210lb,Villanova,2018,10,PHI,1,0.43,0.335,0.805,29.5,8.3,3.2,2.1,3,6.9,1.3,3.8,0.523,1.2,1.4,0.7,2.5,1.6,0.5,0.9,2.5,0.058,-0.2,1.1,1,79,210,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/gilgesh01.jpg,Shai Gilgeous-Alexander,PG, 6-6,181lb,Kentucky,2018,11,CHO,1,0.476,0.367,0.8,26.5,10.8,2.8,3.3,4.2,8.7,0.6,1.7,0.512,1.9,2.4,0.7,2.1,1.2,0.5,1.7,2.1,0.074,-0.3,0.9,1,78,181,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/bridgmi02.jpg,Miles Bridges,SF, 6-7,225lb,Michigan State,2018,12,LAC,1,0.464,0.325,0.753,21.2,7.5,4,1.2,3,6.4,0.8,2.5,0.527,0.7,1,0.8,3.2,0.7,0.6,0.6,1.4,0.083,-0.6,0.6,1,79,225,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/robinje01.jpg,Jerome Robinson,SG, 6-5,190lb,Boston College,2018,13,LAC,1,0.4,0.316,0.667,9.7,3.4,1.2,0.6,1.3,3.3,0.5,1.7,0.482,0.2,0.3,0.1,1.2,0.3,0.1,0.4,1.4,0.012,-4.3,-0.2,1,77,190,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/browntr01.jpg,Troy Brown,SF, 6-7,215lb,Oregon,2018,15,WAS,1,0.415,0.319,0.681,14,4.8,2.8,1.5,1.9,4.5,0.4,1.3,0.462,0.6,0.9,0.7,2.1,0.4,0.1,0.6,1.1,0.039,-3.7,-0.3,1,79,215,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/smithzh01.jpg,Zhaire Smith,SG, 6-4,199lb,Texas Tech,2018,16,PHO,1,0.412,0.375,0.75,18.5,6.7,2.2,1.7,2.3,5.7,1,2.7,0.5,1,1.3,0.5,1.7,0.3,0.3,1,1.3,0.048,-4,-0.1,1,76,199,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/divindo01.jpg,Donte DiVincenzo,SG, 6-4,203lb,Villanova,2018,17,MIL,1,0.403,0.265,0.75,15.2,4.9,2.4,1.1,1.9,4.6,0.8,3.1,0.492,0.3,0.4,0.6,1.8,0.5,0.2,0.7,1.4,0.069,-1.8,0,1,76,203,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/walkelo01.jpg,Lonnie Walker,SG, 6-5,205lb,Miami (FL),2018,18,SAS,1,0.348,0.385,0.8,6.9,2.6,1,0.5,0.9,2.7,0.3,0.8,0.402,0.5,0.6,0,1,0.4,0.2,0.2,0.4,0.019,-4.4,-0.1,1,77,205,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/huertke01.jpg,Kevin Huerter,SG, 6-7,190lb,Maryland,2018,19,ATL,1,0.419,0.385,0.732,27.3,9.7,3.3,2.9,3.7,8.8,1.8,4.7,0.522,0.5,0.7,0.8,2.5,0.9,0.3,1.5,2.1,0.034,-1.9,0.1,1,79,190,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/okogijo01.jpg,Josh Okogie,SG, 6-4,212lb,Georgia Tech,2018,20,MIN,1,0.386,0.279,0.728,23.7,7.7,2.9,1.2,2.6,6.9,0.8,2.9,0.445,1.6,2.2,0.6,2.4,1.2,0.4,0.9,2.2,0.034,-1.7,0.1,1,76,212,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/allengr01.jpg,Grayson Allen,SG, 6-5,198lb,Duke,2018,21,UTA,1,0.376,0.323,0.75,10.9,5.6,0.6,0.7,1.8,4.7,0.8,2.6,0.466,1.2,1.6,0.1,0.5,0.2,0.2,0.9,1.2,0.002,-6.8,-0.5,1,77,198,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/hutchch01.jpg,Chandler Hutchison,SF, 6-7,197lb,Boise State,2018,22,CHI,1,0.459,0.28,0.605,20.3,5.2,4.2,0.8,2.2,4.8,0.3,1.1,0.493,0.5,0.9,0.7,3.5,0.5,0.1,0.6,1.3,0.03,-4.3,-0.5,1,79,197,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/holidaa01.jpg,Aaron Holiday,PG, 6-1,185lb,UCLA,2018,23,IND,1,0.401,0.339,0.82,12.9,5.9,1.3,1.7,2.1,5.2,0.9,2.5,0.483,0.8,1,0.1,1.2,0.4,0.3,0.8,1.4,0.065,-2.6,-0.1,1,73,185,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/simonan01.jpg,Anfernee Simons,SG, 6-4,185lb,No college,2018,24,POR,1,0.444,0.345,0.563,7.1,3.8,0.7,0.7,1.4,3.2,0.5,1.5,0.524,0.5,0.8,0.2,0.5,0.1,0,0.6,0.5,0.02,-6.3,-0.2,0,76,185,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/wagnemo01.jpg,Moritz Wagner,C, 6-11,245lb,Michigan,2018,25,LAL,1,0.415,0.286,0.811,10.4,4.8,2,0.6,1.7,4,0.5,1.8,0.48,1,1.2,0.4,1.6,0.3,0.3,0.9,1.3,0.02,-5.1,-0.3,1,83,245,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/shamela01.jpg,Landry Shamet,SG, 6-5,188lb,Wichita State,2018,26,PHI,1,0.431,0.422,0.806,22.8,9.1,1.7,1.5,3,7.1,2.1,5,0.581,0.9,1.2,0.3,1.4,0.5,0.1,0.6,2,0.095,-1,0.5,1,77,188,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/williro04.jpg,Robert Williams,C, 6-10,240lb,Texas A&M,2018,27,BOS,1,0.706,0,0.6,8.8,2.5,2.5,0.2,1.1,1.6,0,0,0.706,0.3,0.5,0.8,1.7,0.3,1.3,0.3,1.1,0.201,4.4,0.5,1,82,240,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/evansja02.jpg,Jacob Evans,SG, 6-6,210lb,Cincinnati,2018,28,GSW,1,0.34,0.267,0,6.8,1.3,0.8,0.8,0.6,1.8,0.1,0.5,0.377,0,0,0.2,0.6,0.2,0.1,0.4,0.9,-0.03,-6.9,-0.3,1,78,210,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/spellom01.jpg,Omari Spellman,PF, 6-9,245lb,Villanova,2018,30,ATL,1,0.402,0.344,0.711,17.5,5.9,4.2,1,2.1,5.3,1,2.8,0.492,0.7,1,1.6,2.7,0.6,0.5,0.7,1.5,0.07,-1,0.2,1,81,245,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/carteje01.jpg,Jevon Carter,PG, 6-2,196lb,West Virginia,2018,32,MEM,1,0.303,0.333,0.813,14.8,4.4,1.7,1.8,1.4,4.7,0.9,2.6,0.395,0.7,0.8,0.4,1.3,0.7,0.3,0.8,1.4,-0.003,-4,-0.3,1,74,196,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/brunsja01.jpg,Jalen Brunson,PG, 6-3,190lb,Villanova,2018,33,DAL,1,0.467,0.348,0.725,21.8,9.3,2.3,3.2,3.6,7.7,0.9,2.5,0.523,1.2,1.6,0.3,2,0.5,0.1,1.2,1.7,0.077,-2.5,-0.2,1,75,190,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/frazime01.jpg,Melvin Frazier,SG, 6-6,200lb,Tulane,2018,35,ORL,1,0.333,0,0.25,4.4,1.5,0.5,0.1,0.7,2.1,0,0.6,0.333,0.1,0.4,0.3,0.2,0.1,0,0.1,0.6,-0.133,-12.9,-0.1,1,78,200,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/robinmi01.jpg,Mitchell Robinson,C, 7-1,240lb,No college,2018,36,NYK,1,0.694,0,0.6,20.6,7.3,6.4,0.6,3.1,4.4,0,0,0.694,1.2,2,2.7,3.7,0.8,2.4,0.5,3.3,0.217,5.7,2.7,0,85,240,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/trentga02.jpg,Gary Trent Jr.,SG, 6-6,205lb,Duke,2018,37,SAC,1,0.32,0.238,0.429,7.4,2.7,0.7,0.3,1.1,3.3,0.3,1.4,0.37,0.2,0.5,0.1,0.7,0.1,0.1,0.3,0.3,-0.092,-10.3,-0.2,1,78,205,2
https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Gary Trent Sr.,PF, 6-8,250lb,Ohio University,1995,11,MIL,9,0.501,0.08,0.643,19.5,8.6,4.5,1,3.5,7.1,0,0.1,0.501,1.5,2.4,1.7,2.8,0.4,0.3,1.2,2.2,0.113,-1.3,1.7,1,80,250,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/thomakh01.jpg,Khyri Thomas,SG, 6-3,210lb,Creighton,2018,38,PHI,1,0.319,0.286,0.636,7.5,2.3,0.8,0.3,0.8,2.7,0.4,1.3,0.391,0.3,0.4,0.2,0.6,0.3,0.2,0.2,0.8,0.005,-5.2,-0.2,1,75,210,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/bongais01.jpg,Isaac Bonga,PG, 6-8,180lb,No college,2018,39,PHI,1,0.152,0,0.6,5.5,0.9,1.1,0.7,0.2,1.5,0,0.4,0.152,0.4,0.7,0.4,0.7,0.4,0.2,0.3,0.4,-0.059,-4.3,-0.1,0,80,180,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/kurucro01.jpg,Rodions Kurucs,SF, 6-9,210lb,No college,2018,40,BRK,1,0.45,0.315,0.783,20.5,8.5,3.9,0.8,3.2,7.1,0.9,2.9,0.514,1.1,1.5,0.9,3,0.7,0.4,1.2,2.3,0.059,-2.4,-0.1,0,81,210,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/vandeja01.jpg,Jarred Vanderbilt,PF, 6-9,214lb,Kentucky,2018,41,ORL,1,0.474,0,0.6,4.1,1.4,1.4,0.2,0.5,1.1,0,0.1,0.474,0.4,0.6,0.4,0.9,0.4,0.1,0.5,0.5,0.037,-4,0,1,81,214,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/brownbr01.jpg,Bruce Brown,SG, 6-5,202lb,Miami (FL),2018,42,DET,1,0.398,0.258,0.75,19.6,4.3,2.5,1.2,1.7,4.2,0.3,1.3,0.436,0.6,0.8,0.6,1.9,0.5,0.5,0.6,2.4,0.048,-2,0,1,77,202,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/diallha01.jpg,Hamidou Diallo,SG, 6-5,198lb,Kentucky,2018,45,BRK,1,0.455,0.167,0.61,10.3,3.7,1.9,0.3,1.5,3.2,0.1,0.5,0.467,0.7,1.2,0.7,1.2,0.4,0.2,0.5,1.5,0.069,-4.7,-0.4,1,77,198,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/meltode01.jpg,De'Anthony Melton,PG, 6-4,200lb,USC,2018,46,HOU,1,0.391,0.305,0.75,19.7,5,2.7,3.2,2,5.1,0.6,1.9,0.447,0.4,0.6,0.5,2.2,1.4,0.5,1.5,2.3,0.002,-2.6,-0.1,1,76,200,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/mykhasv01.jpg,Sviatoslav Mykhailiuk,SF, 6-8,205lb,Kansas,2018,47,LAL,1,0.329,0.326,0.6,10.5,3.2,0.9,0.9,1.1,3.3,0.7,2.1,0.432,0.3,0.5,0.2,0.6,0.3,0,0.5,0.6,-0.012,-5.7,-0.4,1,80,205,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/bateske01.jpg,Keita Bates-Diop,SF, 6-9,229lb,Ohio State,2018,48,MIN,1,0.423,0.25,0.643,16.8,5,2.8,0.6,2,4.7,0.4,1.7,0.468,0.6,0.9,0.5,2.2,0.6,0.5,0.5,1,0.032,-3.1,-0.1,1,81,229,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/metuch01.jpg,Chimezie Metu,PF, 6-10,225lb,USC,2018,49,SAS,1,0.328,0,0.765,5,1.8,1.2,0.4,0.7,2,0,0.1,0.328,0.4,0.6,0.3,0.9,0.2,0.1,0.5,0.5,-0.099,-9.2,-0.3,1,82,225,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/johnsal02.jpg,Alize Johnson,PF, 6-9,212lb,Missouri State,2018,50,IND,1,0.25,0.5,0.5,4.6,0.9,1.4,0.1,0.3,1.1,0.1,0.1,0.281,0.3,0.6,0.3,1.1,0.1,0.2,0,0.5,0.027,-8.1,-0.1,1,81,212,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/edwarvi01.jpg,Vince Edwards,SF, 6-8,225lb,Purdue,2018,52,UTA,1,0.25,0.25,0,8,1.5,1,0,0.5,2,0.5,2,0.375,0,0,0.5,0.5,0,0,0,0,-0.014,-9.8,0,1,80,225,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/miltosh01.jpg,Shake Milton,SG, 6-6,207lb,SMU,2018,54,DAL,1,0.391,0.318,0.714,13.4,4.4,1.8,0.9,1.7,4.4,0.7,2.2,0.471,0.3,0.4,0.5,1.3,0.4,0.4,0.3,1.5,0.059,-2.7,0,1,78,207,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/spaldra01.jpg,Ray Spalding,PF, 6-10,215lb,Louisville,2018,56,PHI,1,0.532,0,0.333,10.6,3.9,3.4,0.4,1.8,3.4,0,0.2,0.532,0.3,0.9,1.1,2.4,0.6,0.6,0.6,1.6,0.051,-3.4,-0.1,1,82,215,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/welshth01.jpg,Thomas Welsh,C, 7-0,255lb,UCLA,2018,58,DEN,1,0.538,0.429,0.5,3.3,1.6,0.4,0.5,0.6,1.2,0.3,0.6,0.654,0.1,0.2,0,0.4,0,0,0.1,0.3,0.162,-2.6,0,1,84,255,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/kingge03.jpg,George King,SF, 6-6,225lb,Colorado,2018,59,PHO,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.001,-10.6,0,1,78,225,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/antetko01.jpg,Kostas Antetokounmpo,PF, 6-10,200lb,Dayton,2018,60,PHI,1,0,0,0.5,5.5,1,0.5,0,0,1.5,0,0,0,1,2,0,0.5,1,0,0.5,0,-0.247,-13.3,0,1,82,200,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/fultzma01.jpg,Markelle Fultz,SG, 6-4,200lb,Washington,2017,1,PHI,2,0.414,0.267,0.534,20.6,7.7,3.4,3.4,3.3,8.1,0.1,0.5,0.421,0.9,1.8,1.1,2.3,0.9,0.3,1.3,2.2,0.038,-3.1,-0.2,1,76,200,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/balllo01.jpg,Lonzo Ball,PG, 6-6,190lb,UCLA,2017,2,LAL,2,0.38,0.315,0.437,32.4,10,6.2,6.4,3.9,10.3,1.7,5.3,0.461,0.5,1.2,1.2,4.9,1.6,0.6,2.4,2.3,0.053,1.2,2.6,1,78,190,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/tatumja01.jpg,Jayson Tatum,SF, 6-8,208lb,Duke,2017,3,BOS,2,0.461,0.4,0.84,30.8,14.8,5.5,1.9,5.4,11.8,1.4,3.5,0.52,2.6,3.1,0.8,4.8,1.1,0.7,1.5,2.1,0.118,0.1,2.6,1,80,208,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/jacksjo02.jpg,Josh Jackson,SF, 6-8,200lb,Kansas,2017,4,PHO,2,0.415,0.294,0.65,25.3,12.3,4.5,1.9,4.7,11.4,0.8,2.8,0.452,2.1,3.2,1,3.4,1,0.6,2,2.7,-0.029,-4.6,-2.5,1,80,200,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/foxde01.jpg,De'Aaron Fox,PG, 6-3,175lb,Kentucky,2017,5,SAC,2,0.439,0.345,0.725,29.7,14.6,3.3,5.9,5.4,12.3,0.9,2.5,0.474,2.9,4,0.5,2.8,1.3,0.4,2.6,2.4,0.053,-1.3,0.8,1,75,175,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/isaacjo01.jpg,Jonathan Isaac,PF, 6-10,210lb,Florida State,2017,6,ORL,2,0.419,0.327,0.806,24.8,8.5,5,1,3.1,7.4,1,3.1,0.487,1.3,1.6,1.1,3.9,0.9,1.3,1,1.9,0.08,-0.3,1.1,1,82,210,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/markkla01.jpg,Lauri Markkanen,PF, 7-0,240lb,Arizona,2017,7,MIN,2,0.432,0.362,0.859,30.9,16.7,8.2,1.3,6,13.8,2.2,6.1,0.512,2.6,3,1.3,6.9,0.6,0.6,1.4,1.9,0.079,-1.9,0.1,1,84,240,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/ntilila01.jpg,Frank Ntilikina,PG, 6-6,200lb,No college,2017,8,NYK,2,0.354,0.305,0.735,21.6,5.9,2.2,3.1,2.3,6.5,0.7,2.2,0.407,0.6,0.8,0.4,1.8,0.8,0.3,1.5,2.4,-0.033,-4.5,-1.7,0,78,200,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/smithde03.jpg,Dennis Smith,PG, 6-3,195lb,NC State,2017,9,DAL,2,0.407,0.316,0.668,29.2,14.5,3.4,5,5.6,13.7,1.4,4.5,0.459,1.9,2.9,0.7,2.7,1.1,0.3,2.9,2.3,-0.009,-2.4,-0.3,1,75,195,1
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/colliza01.jpg,Zach Collins,C, 7-0,235lb,Gonzaga,2017,10,SAC,2,0.441,0.321,0.72,16.8,5.6,3.8,0.9,2.1,4.8,0.5,1.6,0.496,0.8,1.2,1.1,2.7,0.3,0.7,0.9,2.1,0.072,-1.3,0.4,1,84,235,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/monkma01.jpg,Malik Monk,SG, 6-3,200lb,Kentucky,2017,11,CHO,2,0.376,0.335,0.871,15.5,7.9,1.5,1.5,2.8,7.4,1.4,4.2,0.471,0.9,1,0.2,1.3,0.4,0.2,1,1.2,0.007,-4.1,-1.1,1,75,200,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/kennalu01.jpg,Luke Kennard,SG, 6-5,206lb,Duke,2017,12,DET,2,0.441,0.403,0.847,21.3,8.6,2.6,1.8,3.2,7.2,1.4,3.4,0.536,0.9,1,0.2,2.4,0.5,0.2,0.9,1.3,0.085,-1.5,0.4,1,77,206,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/mitchdo01.jpg,Donovan Mitchell,SG, 6-3,215lb,Louisville,2017,13,DEN,2,0.434,0.351,0.805,33.6,22.1,3.9,3.9,8.1,18.5,2.4,6.9,0.499,3.6,4.4,0.7,3.2,1.4,0.4,2.8,2.7,0.094,0.8,3.7,1,75,215,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/adebaba01.jpg,Bam Adebayo,C, 6-10,255lb,Kentucky,2017,14,MIA,2,0.55,0.136,0.728,21.7,8,6.5,1.9,3,5.5,0,0.1,0.551,2,2.7,1.9,4.6,0.7,0.7,1.2,2.3,0.161,1.8,3.2,1,82,255,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/jacksju01.jpg,Justin Jackson,SF, 6-8,210lb,UNC,2017,15,POR,2,0.445,0.335,0.765,20.9,7,2.7,1.1,2.7,6.1,1,2.9,0.524,0.6,0.8,0.5,2.2,0.4,0.2,0.5,1.2,0.059,-2.5,-0.4,1,80,210,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/pattoju01.jpg,Justin Patton,C, 7-0,241lb,Creighton,2017,16,CHI,2,0.333,0,0.5,6.3,1.8,1.5,0.8,0.8,2.3,0,0.5,0.333,0.3,0.5,0.5,1,0.8,0,0,1.5,0.09,0.4,0,1,84,241,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/wilsodj01.jpg,D.J. Wilson,PF, 6-10,231lb,Michigan,2017,17,MIL,2,0.423,0.364,0.551,13.6,4.3,3.3,0.8,1.6,3.8,0.7,1.9,0.513,0.4,0.7,0.7,2.6,0.3,0.3,0.5,1.3,0.09,-1.7,0.1,1,82,231,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/leaftj01.jpg,T.J. Leaf,PF, 6-10,225lb,UCLA,2017,18,IND,2,0.511,0.356,0.617,8.8,3.4,1.9,0.3,1.5,2.9,0.2,0.7,0.552,0.3,0.4,0.6,1.2,0.1,0.2,0.2,0.7,0.117,-2.8,-0.2,1,82,225,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/collijo01.jpg,John Collins,PF, 6-10,235lb,Wake Forest,2017,19,ATL,2,0.566,0.346,0.743,26.8,14.6,8.4,1.6,5.8,10.2,0.5,1.5,0.592,2.5,3.3,2.9,5.5,0.5,0.9,1.7,3.1,0.152,1.5,3.2,1,82,235,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/gilesha01.jpg,Harry Giles,PF, 6-10,240lb,Duke,2017,20,POR,1,0.503,0,0.637,14.1,7,3.8,1.5,3,6,0,0.1,0.503,1,1.6,1.1,2.7,0.5,0.4,1.3,2.6,0.056,-2.1,0,1,82,240,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/fergute01.jpg,Terrance Ferguson,SG, 6-7,190lb,No college,2017,21,OKC,2,0.425,0.356,0.754,20,5.2,1.4,0.7,1.9,4.4,1.1,3,0.547,0.3,0.5,0.4,1,0.5,0.2,0.4,2.3,0.072,-2.1,-0.1,0,79,190,2
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/allenja01.jpg,Jarrett Allen,C, 6-11,237lb,Texas,2017,22,BRK,2,0.59,0.183,0.732,23.3,9.6,7,1,3.7,6.3,0.1,0.4,0.595,2,2.8,2.2,4.8,0.5,1.4,1.2,2.2,0.161,1.6,3.2,1,83,237,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/anunoog01.jpg,OG Anunoby,SF, 6-8,232lb,Indiana,2017,23,TOR,2,0.461,0.351,0.605,20.1,6.4,2.7,0.7,2.5,5.3,1,2.8,0.555,0.5,0.9,0.7,2,0.7,0.3,0.7,1.9,0.085,-0.3,1.2,1,80,232,3
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/lydonty01.jpg,Tyler Lydon,PF, 6-10,225lb,Syracuse,2017,24,UTA,2,0.5,0.4,0.333,3.7,0.9,0.7,0.2,0.3,0.7,0.2,0.4,0.611,0,0.1,0.3,0.4,0.1,0,0.2,0.4,0.084,-2.6,0,1,82,225,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/swanica01.jpg,Caleb Swanigan,PF, 6-9,250lb,Purdue,2017,26,POR,2,0.372,0.133,0.667,7.6,2.2,2.5,0.5,0.9,2.4,0,0.3,0.381,0.4,0.6,0.7,1.8,0.2,0.1,0.8,1.4,-0.031,-6.6,-0.4,1,81,250,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/kuzmaky01.jpg,Kyle Kuzma,PF, 6-9,220lb,Utah,2017,27,BRK,2,0.453,0.335,0.731,32.1,17.3,5.9,2.2,6.6,14.5,2,5.8,0.521,2.3,3.1,1,4.9,0.6,0.4,1.9,2.2,0.071,-1.5,0.6,1,81,220,4
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/bradlto01.jpg,Tony Bradley,C, 6-10,248lb,UNC,2017,28,LAL,2,0.407,0,0.75,5.4,2.1,2.2,0.2,0.9,2.3,0,0.1,0.407,0.3,0.3,1.1,1.1,0.2,0.2,0.3,0.6,0.087,-4.7,0,1,82,248,5
https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/whitede01.jpg,Derrick White,PG, 6-4,190lb,Colorado,2017,29,SAS,2,0.479,0.361,0.762,22.2,8.5,3.3,3.2,3.3,6.9,0.7,1.8,0.528,1.3,1.7,0.5,2.8,0.8,0.6,1.2,1.8,0.106,0.9,1.4,1,76,190,1
